&
B_ C.23_C 58.6425 167.799
4.25 -0.120485 4.23529 2.74551
4.55 0.17806 2.81765 3.50225
4.85 0.66406 2.06667 4.93865
&
O.31S_ C.ar3_y_CZ 3.41961 6.07375
1.55 0.192462 0 0.000635927
1.65 0.192462 0 0.00175166
1.75 0.192462 0 0.00359539
1.85 0.192462 0 0.00589356
1.95 0.192462 0 0.00859996
2.05 0.192462 0 0.0116849
2.15 0.192462 0 0.0151493
2.25 0.192462 0 0.0190427
2.35 0.192462 0 0.0233788
2.45 0.192462 0 0.0284702
2.55 0.192462 0 0.0340943
2.65 0.192462 0 0.0406128
2.75 -0.458114 1 0.0479099
2.9 0.192462 0 0.121975
3.1 0.192462 0 0.164567
3.3 0.192462 0 0.218169
3.5 0.192462 0 0.284756
3.7 0.192462 0 0.363339
3.95 0 1.17647 0.717354
4.25 0.162328 0.176471 0.97265
4.55 0.192462 0 1.24073
4.85 0.0741323 1.06667 1.74961
&
O.31S_ N.41 9.5 3.13491
1.55 0.589709 0 0.000333067
1.65 0.589709 0 0.000908944
1.75 0.589709 0 0.00186057
1.85 0.589709 0 0.00304674
1.95 0.589709 0 0.00444363
2.05 0.589709 0 0.00603587
2.15 0.589709 0 0.00782402
2.25 0.589709 0 0.00983357
2.35 0.589709 0 0.0120716
2.45 0.589709 0 0.0146995
2.55 0.589709 0 0.0176023
2.65 0.589709 0 0.0209668
2.75 -0.794432 0.5 0.0247331
2.9 -0.37942 0.5 0.0629612
3.1 0.589709 0 0.0849446
3.3 -0.111366 0.5 0.112611
3.5 0 0.5 0.146979
3.7 -0.274347 1.5 0.187539
3.95 0 0.5 0.370261
4.25 0.589709 0 0.502029
4.55 -0.389847 1.5 0.640399
4.85 -0.485907 4 0.903049
&
O.31S_ N.ar2_h 17.7614 8.04844
1.55 1.78826 0 0.000839427
1.65 1.78826 0 0.00231791
1.75 1.78826 0 0.00476107
1.85 1.78826 0 0.00780641
1.95 1.78826 0 0.0113927
2.05 1.78826 0 0.0154806
2.15 1.78826 0 0.0200714
2.25 1.78826 0 0.0252306
2.35 1.78826 0 0.0309764
2.45 1.78826 0 0.0377232
2.55 1.78826 0 0.0451758
2.65 1.78826 0 0.0538135
2.75 1.78826 0 0.0634831
2.9 -0.306912 1.05882 0.161628
3.1 0 0.294118 0.218067
3.3 0 1.11111 0.289097
3.5 0 3.17778 0.377332
3.7 0.294982 0.25098 0.481464
3.95 0 1.29412 0.950575
4.25 0 1.23529 1.28887
4.55 0 4.5451 1.64412
4.85 -0.139548 4.79412 2.31843
&
O.31S_ N.pl31_nq 5.33333 5.50917
1.55 0.146645 0 0.000577745
1.65 0.146645 0 0.00158977
1.75 0.146645 0 0.00326212
1.85 0.146645 0 0.00534666
1.95 0.146645 0 0.0078015
2.05 0.146645 0 0.0105996
2.15 0.146645 0 0.0137421
2.25 0.146645 0 0.0172736
2.35 0.146645 0 0.0212066
2.45 0.146645 0 0.0258248
2.55 0.146645 0 0.0309261
2.65 -0.725891 1.11111 0.0368386
2.75 0.146645 0 0.0434575
2.9 -0.255489 0.611111 0.110638
3.1 -0.533703 2.5 0.149271
3.3 0.146645 0 0.197891
3.5 0.0673586 0.111111 0.258288
3.7 0.146645 0 0.329566
3.95 0.0337358 0.5 0.650674
4.25 0.0640767 0.5 0.882239
4.55 0.146645 0 1.12541
4.85 0.146645 0 1.58698
&
O.31S_ N.pl31_r 3 7.46069
1.55 0.328686 0 0.000778857
1.65 0.328686 0 0.00214937
1.75 0.328686 0 0.00441412
1.85 0.328686 0 0.00723707
1.95 0.328686 0 0.0105615
2.05 0.328686 0 0.0143508
2.15 0.328686 0 0.0186064
2.25 0.328686 0 0.0233888
2.35 0.328686 0 0.028715
2.45 0.328686 0 0.0349691
2.55 0.328686 0 0.0418775
2.65 0.328686 0 0.0498844
2.75 0.328686 0 0.0588479
2.9 0.328686 0 0.149826
3.1 0.328686 0 0.202144
3.3 -0.207653 1 0.267986
3.5 0.328686 0 0.349778
3.7 0.328686 0 0.446305
3.95 0.328686 0 0.881159
4.25 0.328686 0 1.19475
4.55 0.106356 1 1.52405
4.85 0 1 2.14913
&
O.31S_ N.pl32_N 54.0569 41.3132
1.55 4.80204 0 0.00426751
1.65 4.80204 0 0.0118567
1.75 4.80204 0 0.0243976
1.85 4.80204 0 0.0400295
1.95 4.80204 0 0.0584383
2.05 4.80204 0 0.0794215
2.15 4.80204 0 0.102987
2.25 4.80204 0 0.129469
2.35 0.161918 0.111111 0.158963
2.45 0 0.5 0.193594
2.55 -0.112202 0.5 0.231849
2.65 -0.114145 0.5 0.276187
2.75 -0.50748 1.22222 0.325822
2.9 -0.897669 9.06667 0.829607
3.1 -0.28906 3.13333 1.11931
3.3 -0.64382 5.24444 1.48391
3.5 -0.181133 4.2366 1.93683
3.7 0 2.25098 2.47135
3.95 0.398547 2.17647 4.87933
4.25 0.0331587 6.39869 6.61583
4.55 -0.0562374 10.7699 8.43933
4.85 0.400747 7.94641 11.9006
&
O.31S_ N.pl32_r 2.28889 3.2907
1.55 0.0331535 0 0.000349121
1.65 0.0331535 0 0.000953617
1.75 0.0331535 0 0.00195253
1.85 0.0331535 0 0.00319766
1.95 0.0331535 0 0.00466396
2.05 0.0331535 0 0.00633533
2.15 0.0331535 0 0.00821234
2.25 0.0331535 0 0.0103218
2.35 0.0331535 0 0.012671
2.45 0.0331535 0 0.0154295
2.55 0.0331535 0 0.0184766
2.65 0.0331535 0 0.0220082
2.75 0.0331535 0 0.0259618
2.9 0.0331535 0 0.0660896
3.1 0.0331535 0 0.0891655
3.3 0.0331535 0 0.118207
3.5 0.0331535 0 0.154283
3.7 0.0331535 0 0.196858
3.95 -0.0448015 1 0.38866
4.25 0.0331535 0 0.526977
4.55 0.0331535 0 0.672224
4.85 -0.0123004 1.28889 0.947926
&
O.31S_ N.pl33 1.22222 1.37447
1.55 0.00246086 0 0.000151645
1.65 0.00246086 0 0.000404132
1.75 0.00246086 0 0.00082136
1.85 0.00246086 0 0.00134143
1.95 0.00246086 0 0.00195388
2.05 0.00246086 0 0.00265198
2.15 0.00246086 0 0.00343597
2.25 0.00246086 0 0.00431703
2.35 0.00246086 0 0.00529826
2.45 0.00246086 0 0.00645044
2.55 0.00246086 0 0.00772316
2.65 0.00246086 0 0.00919825
2.75 0.00246086 0 0.0108496
2.9 0.00246086 0 0.0276102
3.1 0.00246086 0 0.0372486
3.3 0.00246086 0 0.0493786
3.5 0.00246086 0 0.064447
3.7 0.00246086 0 0.08223
3.95 -0.000847678 0.5 0.162342
4.25 -0.000113366 0.5 0.220115
4.55 0.00246086 0 0.280781
4.85 0.000886186 0.222222 0.395937
&
O.31S_ O.21_O 37.6431 41.2297
1.55 4.04408 0 0.0042589
1.65 4.04408 0 0.0118327
1.75 4.04408 0 0.0243483
1.85 4.04408 0 0.0399486
1.95 4.04408 0 0.0583202
2.05 4.04408 0 0.079261
2.15 4.04408 0 0.102778
2.25 4.04408 0 0.129207
2.35 4.04408 0 0.158641
2.45 4.04408 0 0.193203
2.55 4.04408 0 0.231381
2.65 4.04408 0 0.275629
2.75 0.374154 0.222222 0.325163
2.9 0 0.558824 0.827931
3.1 -0.048027 1.61765 1.11705
3.3 0.993598 0.222222 1.48091
3.5 0.425413 0.368627 1.93292
3.7 4.04408 0 2.46635
3.95 -0.224367 6.23529 4.86947
4.25 0.397184 4.17647 6.60246
4.55 0 8.49608 8.42227
4.85 0 15.7458 11.8766
&
O.31S_ O.21_nq 4.73333 5.1923
1.55 0.125028 0 0.00054509
1.65 0.125028 0 0.00149891
1.75 0.125028 0 0.00307507
1.85 0.125028 0 0.00503971
1.95 0.125028 0 0.00735335
2.05 0.125028 0 0.00999055
2.15 0.125028 0 0.0129522
2.25 0.125028 0 0.0162806
2.35 0.125028 0 0.0199874
2.45 0.125028 0 0.02434
2.55 0.125028 0 0.0291479
2.65 0.125028 0 0.0347203
2.75 0.125028 0 0.0409585
2.9 0.125028 0 0.104275
3.1 0.125028 0 0.140686
3.3 0.125028 0 0.186509
3.5 0.0690792 0.111111 0.243433
3.7 -0.15511 1.5 0.310611
3.95 0.0229379 0.5 0.61325
4.25 0 1.11111 0.831496
4.55 0.0735193 0.177778 1.06068
4.85 0.0134196 1.33333 1.4957
&
O.31S_ O.31_st 9.91111 9.08725
1.55 0.645835 0 0.000946481
1.65 0.645835 0 0.00261579
1.75 0.645835 0 0.00537429
1.85 0.645835 0 0.00881269
1.95 0.645835 0 0.0128619
2.05 0.645835 0 0.0174774
2.15 0.645835 0 0.0226607
2.25 0.645835 0 0.0284858
2.35 -1.49711 0.5 0.0349732
2.45 0.645835 0 0.0425908
2.55 0.645835 0 0.0510053
2.65 -0.624399 0.611111 0.0607579
2.75 -0.0185961 0.111111 0.0716756
2.9 0.645835 0 0.182488
3.1 0.645835 0 0.246212
3.3 0 1 0.326409
3.5 0 1.11111 0.426034
3.7 0 1.11111 0.543605
3.95 0.645835 0 1.07326
4.25 0 2.13333 1.45523
4.55 0.362821 0.222222 1.85632
4.85 0 3.11111 2.61767
&
O.31S_ O.31_y 3.55294 6.22684
1.55 0.205231 0 0.000651704
1.65 0.205231 0 0.00179556
1.75 0.205231 0 0.00368576
1.85 0.205231 0 0.00604185
1.95 0.205231 0 0.00881648
2.05 0.205231 0 0.0119791
2.15 0.205231 0 0.0155309
2.25 0.205231 0 0.0195224
2.35 0.205231 0 0.0239678
2.45 -0.759942 1 0.0291876
2.55 0.205231 0 0.0349535
2.65 0.205231 0 0.0416362
2.75 -0.0641103 1.05882 0.0491173
2.9 0.108696 0.0588235 0.125049
3.1 0 0.176471 0.168715
3.3 0.154707 0.0588235 0.223668
3.5 0.205231 0 0.291933
3.7 -0.132099 1 0.372497
3.95 0.187149 0.0666667 0.735435
4.25 0.205231 0 0.997166
4.55 0.164289 0.133333 1.27201
4.85 0.205231 0 1.79371
&
O.31S_ O.co21 10.1444 17.8212
1.55 1.79537 0 0.00184656
1.65 1.79537 0 0.00512028
1.75 1.79537 0 0.01053
1.85 1.79537 0 0.0172732
1.95 1.79537 0 0.0252141
2.05 1.79537 0 0.0342656
2.15 1.79537 0 0.0444309
2.25 1.79537 0 0.0558546
2.35 1.79537 0 0.0685772
2.45 1.79537 0 0.0835163
2.55 1.79537 0 0.100018
2.65 1.79537 0 0.119144
2.75 1.79537 0 0.140555
2.9 0 0.133333 0.357872
3.1 1.79537 0 0.482843
3.3 1.79537 0 0.64012
3.5 0 1 0.835495
3.7 0 1 1.06607
3.95 0.0645328 1.22222 2.1048
4.25 1.79537 0 2.85387
4.55 0.401356 2.11111 3.64047
4.85 0.0784538 4.67778 5.13357
&
O.31S_ S.31 1.98627 2.25208
1.55 0.0107661 0 0.000242087
1.65 0.0107661 0 0.000655789
1.75 0.0107661 0 0.00133942
1.85 0.0107661 0 0.00219156
1.95 0.0107661 0 0.00319506
2.05 0.0107661 0 0.00433891
2.15 0.0107661 0 0.00562349
2.25 0.0107661 0 0.00706712
2.35 0.0107661 0 0.00867489
2.45 0.0107661 0 0.0105627
2.55 0.0107661 0 0.0126481
2.65 0.0107661 0 0.0150651
2.75 0.0107661 0 0.0177708
2.9 0.0107661 0 0.0452333
3.1 -0.0104236 0.117647 0.0610259
3.3 -0.0213233 0.235294 0.0809011
3.5 0.0107661 0 0.105591
3.7 0.0013879 0.0666667 0.134728
3.95 0.0107661 0 0.265993
4.25 0 0.566667 0.360654
4.55 0 0.5 0.460057
4.85 0 0.5 0.648741
&
O.31S_ S.32 2 3.25788
1.55 0.0322415 0 0.000345739
1.65 0.0322415 0 0.000944205
1.75 0.0322415 0 0.00193316
1.85 0.0322415 0 0.00316586
1.95 0.0322415 0 0.00461754
2.05 0.0322415 0 0.00627224
2.15 0.0322415 0 0.00813053
2.25 0.0322415 0 0.0102189
2.35 0.0322415 0 0.0125447
2.45 0.0322415 0 0.0152757
2.55 0.0322415 0 0.0182924
2.65 0.0322415 0 0.0217888
2.75 0.0322415 0 0.0257029
2.9 0.0322415 0 0.0654305
3.1 0.0322415 0 0.0882762
3.3 0.0322415 0 0.117028
3.5 0.0322415 0 0.152744
3.7 0.0322415 0 0.194895
3.95 0.0322415 0 0.384784
4.25 -0.0505916 2 0.521721
4.55 0.0322415 0 0.665519
4.85 0.0322415 0 0.938471
&
O.31S_ c.33 9.55294 7.80371
1.55 0.595535 0 0.000814207
1.65 0.595535 0 0.00224773
1.75 0.595535 0 0.0046166
1.85 0.595535 0 0.00756934
1.95 0.595535 0 0.0110466
2.05 0.595535 0 0.0150102
2.15 0.595535 0 0.0194614
2.25 0.595535 0 0.0244637
2.35 0.595535 0 0.0300348
2.45 0.595535 0 0.0365764
2.55 0.595535 0 0.0438024
2.65 0.595535 0 0.0521775
2.75 0.595535 0 0.0615531
2.9 0.595535 0 0.156714
3.1 0.267024 0.0666667 0.211437
3.3 0.595535 0 0.280307
3.5 0.595535 0 0.365859
3.7 0.0322792 0.12549 0.466824
3.95 0.183383 0.235294 0.921672
4.25 0.480038 0.0588235 1.24968
4.55 -0.300029 6.06667 1.59413
4.85 0 3 2.24794
&
O.31st_ C.23_C 1769.3 2257.02
1.55 15.4444 0 0.232606
1.65 15.4444 0 0.647215
1.75 15.4444 0 1.33235
1.85 15.4444 0 2.18635
1.95 15.4444 0 3.19206
2.05 15.4444 0 4.33841
2.15 0.561681 0.5 5.62581
2.25 15.4444 0 7.0726
2.35 15.4444 0 8.68389
2.45 15.4444 0 10.5759
2.55 0.732743 0.833333 12.6658
2.65 1.20266 0.5 15.0881
2.75 0 2.62693 17.7997
2.9 0.659407 5.26392 45.3225
3.1 0.494462 12.9138 61.1497
3.3 0.28191 25.7496 81.0684
3.5 0.0398537 72.952 105.812
3.7 0 130.121 135.014
3.95 0 233.934 266.566
4.25 0.0589919 292.719 361.435
4.55 0 494.191 461.056
4.85 0.108343 496.999 650.153
&
O.31st_ C.23_de 778.781 445.879
1.55 12.3986 0 0.0459598
1.65 12.3986 0 0.127867
1.75 12.3986 0 0.263217
1.85 12.3986 0 0.431927
1.95 12.3986 0 0.630606
2.05 12.3986 0 0.857071
2.15 12.3986 0 1.1114
2.25 12.3986 0 1.39722
2.35 12.3986 0 1.71553
2.45 12.3986 0 2.0893
2.55 12.3986 0 2.50217
2.65 1.09215 1 2.98069
2.75 12.3986 0 3.51638
2.9 0 11.051 8.95357
3.1 -0.279831 61.8969 12.0803
3.3 -0.71846 199.624 16.0153
3.5 -0.623461 123.095 20.9035
3.7 -0.298446 79.5873 26.6723
3.95 -0.234715 85.138 52.6608
4.25 -0.240695 102.617 71.4023
4.55 0.162951 52.4328 91.0827
4.85 0.156008 62.3395 128.439
&
O.31st_ C.23_nq 431.009 276.177
1.55 10.6724 0 0.0284713
1.65 10.6724 0 0.0792045
1.75 10.6724 0 0.16304
1.85 10.6724 0 0.267539
1.95 10.6724 0 0.390601
2.05 10.6724 0 0.530873
2.15 10.6724 0 0.688404
2.25 10.6724 0 0.86544
2.35 10.6724 0 1.0626
2.45 10.6724 0 1.29411
2.55 10.6724 0 1.54985
2.65 10.6724 0 1.84624
2.75 10.6724 0 2.17805
2.9 0.760635 2.59192 5.54584
3.1 0 19.2248 7.48252
3.3 -0.200434 49.5884 9.91985
3.5 -0.716697 34.401 12.9476
3.7 -0.318161 52.7906 16.5208
3.95 -0.481181 111.192 32.6181
4.25 -0.352738 69.3622 44.2265
4.55 0.0982366 51.1378 56.4165
4.85 0.249159 40.7204 79.5553
&
O.31st_ C.23_r 255.008 194.247
1.55 9.21526 0 0.020028
1.65 9.21526 0 0.0557106
1.75 9.21526 0 0.114676
1.85 9.21526 0 0.188174
1.95 9.21526 0 0.274728
2.05 9.21526 0 0.373387
2.15 9.21526 0 0.484185
2.25 9.21526 0 0.608701
2.35 9.21526 0 0.747374
2.45 9.21526 0 0.910205
2.55 9.21526 0 1.09007
2.65 2.10481 0.107143 1.29854
2.75 0 0.591429 1.53191
2.9 0.881566 1.61524 3.90061
3.1 0.288201 3.94494 5.26276
3.3 0 8.70972 6.97703
3.5 0 11.6565 9.10657
3.7 -0.2294 24.9706 11.6197
3.95 -0.326118 47.8022 22.9416
4.25 -0.492207 72.6407 31.1063
4.55 -0.278948 52.4474 39.68
4.85 0.106556 30.5221 55.9544
&
O.31st_ C.31 2879.53 2631.33
1.55 16.0199 0 0.27118
1.65 16.0199 0 0.754551
1.75 16.0199 0 1.55331
1.85 16.0199 0 2.54894
1.95 16.0199 0 3.72144
2.05 16.0199 0 5.05791
2.15 16.0199 0 6.55882
2.25 16.0199 0 8.24556
2.35 1.84366 0.25 10.1241
2.45 0.909003 1 12.3298
2.55 1.04253 1.66667 14.7664
2.65 0.717132 2.25 17.5904
2.75 0.821423 3.42261 20.7517
2.9 0.658568 10.9157 52.839
3.1 0 76.1684 71.2911
3.3 -0.230513 155.387 94.5132
3.5 -0.318568 226.451 123.361
3.7 -0.289482 268.955 157.405
3.95 -0.190821 460.845 310.775
4.25 -0.0178348 489.413 421.377
4.55 0.0290853 522.111 537.52
4.85 0.0505459 660.692 757.978
&
O.31st_ C.32 4174.27 3383.4
1.55 17.1011 0 0.348684
1.65 17.1011 0 0.970207
1.75 17.1011 0 1.99726
1.85 17.1011 0 3.27746
1.95 17.1011 0 4.78507
2.05 17.1011 0 6.50351
2.15 17.1011 0 8.4334
2.25 17.1011 0 10.6022
2.35 17.1011 0 13.0176
2.45 3.68192 0.0833333 15.8538
2.55 1.80045 0.116129 18.9868
2.65 0.366719 1.60714 22.6179
2.75 0.723519 8.28152 26.6828
2.9 0.456471 21.086 67.9409
3.1 0.163537 77.8375 91.6668
3.3 -0.211469 190.615 121.526
3.5 -0.202567 308.902 158.618
3.7 -0.206436 369.581 202.393
3.95 -0.0809153 520.191 399.598
4.25 -0.049343 683.982 541.811
4.55 -0.058033 908.614 691.148
4.85 0 1083.37 974.617
&
O.31st_ C.32_g_CA 249.964 432.558
1.55 10.7417 0 0.044587
1.65 10.7417 0 0.124047
1.75 10.7417 0 0.255353
1.85 10.7417 0 0.419023
1.95 10.7417 0 0.611766
2.05 10.7417 0 0.831465
2.15 10.7417 0 1.0782
2.25 10.7417 0 1.35547
2.35 10.7417 0 1.66428
2.45 10.7417 0 2.02688
2.55 10.7417 0 2.42741
2.65 10.7417 0 2.89164
2.75 10.7417 0 3.41133
2.9 0.924236 0.72381 8.68607
3.1 0 8.36349 11.7194
3.3 -0.274043 20.4351 15.5368
3.5 -0.140816 23.3454 20.2789
3.7 -0.00444851 25.9908 25.8754
3.95 0 39.4101 51.0875
4.25 0.289827 27.3839 69.2691
4.55 0.240293 42.6695 88.3615
4.85 0.244297 61.6421 124.602
&
O.31st_ C.33 552.821 654.197
1.55 11.8275 0 0.0674279
1.65 11.8275 0 0.187603
1.75 11.8275 0 0.386189
1.85 11.8275 0 0.633721
1.95 11.8275 0 0.925225
2.05 11.8275 0 1.2575
2.15 11.8275 0 1.63065
2.25 11.8275 0 2.05
2.35 11.8275 0 2.51703
2.45 11.8275 0 3.06543
2.55 11.8275 0 3.6712
2.65 11.8275 0 4.37329
2.75 11.8275 0 5.15926
2.9 1.58817 1.06667 13.1367
3.1 0.501757 6.27187 17.7243
3.3 0 23.6151 23.4977
3.5 -0.228397 59.1666 30.6697
3.7 -0.101239 62.5699 39.1338
3.95 -0.0159898 78.5097 77.2643
4.25 0.132148 67.0593 104.762
4.55 0 109.315 133.637
4.85 0.0879878 145.247 188.447
&
O.31st_ C.33_CA 1999.94 2081.55
1.55 15.2756 0 0.214523
1.65 15.2756 0 0.596899
1.75 15.2756 0 1.22877
1.85 15.2756 0 2.01638
1.95 15.2756 0 2.94389
2.05 15.2756 0 4.00112
2.15 15.2756 0 5.18843
2.25 15.2756 0 6.52275
2.35 15.2756 0 8.00877
2.45 15.2756 0 9.75367
2.55 15.2756 0 11.6811
2.65 1.57629 1.04762 13.9151
2.75 0.128516 1.5 16.4159
2.9 0.633166 3.45897 41.7989
3.1 0.193793 22.9351 56.3957
3.3 -0.019999 76.2761 74.7658
3.5 0 92.9068 97.586
3.7 0 112.566 124.517
3.95 -0.0268786 252.54 245.842
4.25 0 305.927 333.335
4.55 0 539.979 425.211
4.85 0.0147945 590.802 599.608
&
O.31st_ C.ar2 2282.71 2943.66
1.55 16.2099 0 0.303367
1.65 16.2099 0 0.844111
1.75 16.2099 0 1.73768
1.85 16.2099 0 2.85149
1.95 16.2099 0 4.16316
2.05 16.2099 0 5.65826
2.15 16.2099 0 7.33732
2.25 16.2099 0 9.22426
2.35 2.96905 0.0333333 11.3257
2.45 16.2099 0 13.7933
2.55 2.66533 0.0204082 16.5191
2.65 0.708063 2.02041 19.6782
2.75 0.654201 2.94932 23.2148
2.9 0.386899 14.3097 59.1107
3.1 0.124904 43.5933 79.753
3.3 0.113913 77.2378 105.731
3.5 -0.0261062 141.653 138.003
3.7 0 165.275 176.088
3.95 0 295.402 347.662
4.25 0.0304755 346.885 471.392
4.55 0 514.459 601.32
4.85 0.0772466 678.87 847.946
&
O.31st_ C.ar2_h 551.915 424.908
1.55 11.4305 0 0.0437986
1.65 11.4305 0 0.121853
1.75 11.4305 0 0.250837
1.85 11.4305 0 0.411612
1.95 11.4305 0 0.600947
2.05 11.4305 0 0.81676
2.15 11.4305 0 1.05913
2.25 11.4305 0 1.3315
2.35 1.10751 0.5 1.63484
2.45 0.664457 1 1.99103
2.55 1.36309 0.157895 2.38448
2.65 1.99035 0.0726316 2.8405
2.75 0.278525 1.33806 3.351
2.9 -0.17978 11.9979 8.53245
3.1 -0.274633 19.7746 11.5121
3.3 -0.399537 36.2486 15.262
3.5 -0.597839 70.8287 19.9203
3.7 -0.367201 80.328 25.4178
3.95 -0.301755 97.8125 50.184
4.25 -0.0656541 78.1225 68.044
4.55 0 69.8617 86.7987
4.85 0.060537 83.8725 122.398
&
O.31st_ C.ar3 633.659 868.939
1.55 12.6532 0 0.089558
1.65 12.6532 0 0.24918
1.75 12.6532 0 0.512952
1.85 12.6532 0 0.841738
1.95 12.6532 0 1.22893
2.05 12.6532 0 1.67027
2.15 12.6532 0 2.16591
2.25 12.6532 0 2.72292
2.35 12.6532 0 3.34325
2.45 12.6532 0 4.07166
2.55 0.0346001 1 4.87627
2.65 12.6532 0 5.80883
2.75 12.6532 0 6.85279
2.9 1.0149 1.5 17.4489
3.1 0.999314 2.43333 23.5423
3.3 0.564583 12.0679 31.2109
3.5 0.0767537 24.6359 40.7371
3.7 0 48.849 51.9795
3.95 0.133621 84.768 102.626
4.25 0.0663019 100.29 139.15
4.55 0.0506861 141.045 177.504
4.85 0.0556918 217.069 250.305
&
O.31st_ C.ar3_y_CZ 274.099 307.836
1.55 9.76148 0 0.0317338
1.65 9.76148 0 0.0882827
1.75 9.76148 0 0.181728
1.85 9.76148 0 0.298206
1.95 9.76148 0 0.435375
2.05 9.76148 0 0.591727
2.15 9.76148 0 0.767316
2.25 9.76148 0 0.964645
2.35 9.76148 0 1.18441
2.45 9.76148 0 1.44246
2.55 2.96162 0.02 1.72751
2.65 2.0255 0.08 2.05788
2.75 2.01676 0.08 2.42772
2.9 0.808933 1.33026 6.18156
3.1 0 13.2053 8.34025
3.3 -0.296935 34.7826 11.057
3.5 -0.425074 59.9344 14.4318
3.7 -0.343465 32.6146 18.4146
3.95 0 23.8044 36.3571
4.25 0 31.2383 49.2963
4.55 0.208353 32.4027 62.8837
4.85 0.0375953 44.606 88.6748
&
O.31st_ N.41 413.673 158.887
1.55 10.6088 0 0.016384
1.65 10.6088 0 0.0455712
1.75 10.6088 0 0.0938023
1.85 10.6088 0 0.153921
1.95 10.6088 0 0.22472
2.05 10.6088 0 0.305419
2.15 10.6088 0 0.396048
2.25 -0.503494 1 0.497898
2.35 0.977618 0.1 0.611327
2.45 -0.97283 4.33917 0.744518
2.55 -1.14923 9.25629 0.891642
2.65 -1.03191 10.224 1.06216
2.75 -1.1502 19.5234 1.25305
2.9 -1.1701 54.4558 3.19056
3.1 -0.751506 30.1492 4.30475
3.3 -0.44502 13.0295 5.70696
3.5 -0.353908 16.8772 7.44885
3.7 -0.187742 15.2314 9.50454
3.95 -0.204735 26.4603 18.7654
4.25 -0.864353 90.3849 25.4439
4.55 -0.328625 54.1547 32.4569
4.85 0 68.4874 45.7687
&
O.31st_ N.ar2 69.6499 103.39
1.55 6.64001 0 0.0106648
1.65 6.64001 0 0.0296574
1.75 6.64001 0 0.0610422
1.85 6.64001 0 0.100163
1.95 6.64001 0 0.146232
2.05 6.64001 0 0.198745
2.15 6.64001 0 0.257718
2.25 6.64001 0 0.323994
2.35 6.64001 0 0.397804
2.45 -0.393005 1 0.484473
2.55 0 0.25 0.580209
2.65 0 0.75 0.691169
2.75 -0.309846 1.11181 0.815385
2.9 -0.557854 4.52276 2.07616
3.1 -0.754377 6.07729 2.80118
3.3 -0.31894 5.10997 3.71362
3.5 -0.205189 5.95205 4.84709
3.7 0.915974 2.47133 6.18476
3.95 0.133187 7.01242 12.211
4.25 0 11.1699 16.5567
4.55 0.272372 12.416 21.1202
4.85 0.262482 11.8064 29.7825
&
O.31st_ N.ar2_h 548.737 407.919
1.55 11.3831 0 0.0420478
1.65 11.3831 0 0.116982
1.75 11.3831 0 0.240808
1.85 11.3831 0 0.395155
1.95 0 0.5 0.57692
2.05 11.3831 0 0.784105
2.15 0.068611 0.5 1.01678
2.25 0.779571 0.2 1.27827
2.35 0.0382956 0.602014 1.56948
2.45 -0.298126 4.34136 1.91143
2.55 -0.732021 7.48973 2.28915
2.65 -1.16284 25.7594 2.72693
2.75 -1.0367 27.6602 3.21702
2.9 -0.760197 36.8255 8.1913
3.1 -0.525463 40.2127 11.0518
3.3 -0.387905 27.0562 14.6518
3.5 -0.251095 24.5824 19.1238
3.7 0.0630588 19.5938 24.4015
3.95 0 39.5939 48.1775
4.25 0 57.7784 65.3234
4.55 -0.123174 112.422 83.3283
4.85 0 123.62 117.505
&
O.31st_ N.pl31_nq 459.37 279.222
1.55 10.9411 0 0.028785
1.65 10.9411 0 0.0800774
1.75 10.9411 0 0.164837
1.85 10.9411 0 0.270488
1.95 10.9411 0 0.394906
2.05 10.9411 0 0.536725
2.15 10.9411 0 0.695992
2.25 0.559584 0.5 0.874979
2.35 0 1.24906 1.07432
2.45 0 2.15856 1.30838
2.55 -0.411045 4.68683 1.56693
2.65 -0.711939 15.0618 1.86659
2.75 -0.993786 38.5165 2.20206
2.9 -0.85352 61.089 5.60697
3.1 -0.597776 33.1405 7.565
3.3 -0.240216 21.3137 10.0292
3.5 -0.219297 25.0359 13.0903
3.7 -0.146514 31.7186 16.7029
3.95 -0.112661 53.0213 32.9776
4.25 0 75.2021 44.714
4.55 0 48.4425 57.0384
4.85 0.13871 48.2336 80.4322
&
O.31st_ N.pl31_r 513.043 378.13
1.55 11.2104 0 0.038978
1.65 11.2104 0 0.10844
1.75 11.2104 0 0.223224
1.85 11.2104 0 0.366299
1.95 11.2104 0 0.534791
2.05 11.2104 0 0.726845
2.15 2.01557 0.0123457 0.94253
2.25 -0.349269 1.68026 1.18492
2.35 0.0833808 0.737037 1.45487
2.45 0.902865 0.265455 1.77184
2.55 -0.409459 4.15704 2.12198
2.65 -0.761432 6.25521 2.52779
2.75 -0.557464 10.549 2.98209
2.9 -0.90992 45.9098 7.59312
3.1 -0.793176 45.7105 10.2447
3.3 -0.696497 47.8644 13.5818
3.5 -0.408076 27.9207 17.7273
3.7 -0.338195 33.1967 22.6196
3.95 0 42.9748 44.6593
4.25 -0.252875 89.8157 60.5531
4.55 -0.0502733 83.4813 77.2432
4.85 0.15121 72.5131 108.924
&
O.31st_ N.pl32_N 1637.06 2093.88
1.55 15.1721 0 0.215793
1.65 15.1721 0 0.600434
1.75 15.1721 0 1.23605
1.85 15.1721 0 2.02832
1.95 15.1721 0 2.96133
