&
B C.23_C 58.6425 167.799
3.1 0.440952 1.01659 2.81017
3.3 0 4.26869 4.11834
3.5 0 6.14419 5.85273
3.7 -0.204292 14.538 7.91393
3.95 0 19.7703 17.124
4.25 -0.149654 59.9734 25.0729
4.55 -0.244636 56.6784 33.6083
4.85 -0.119511 73.3554 39.8142
&
N.42 N.pl31_r 136.62 190.192
1.55 8.83639 0 6.71658e-05
1.65 8.83639 0 0.000368377
1.75 8.83639 0 0.00166419
1.85 8.83639 0 0.00661094
1.95 8.83639 0 0.0235447
2.05 8.83639 0 0.0552047
2.15 8.83639 0 0.109487
2.25 8.83639 0 0.181575
2.35 8.83639 0 0.270021
2.45 4.06936 0.00132538 0.380934
2.55 2.21247 0.0562182 0.514344
2.65 2.99471 0.00331345 0.683086
2.75 2.94484 0.00795229 0.878634
2.9 0 1.54713 2.4857
3.1 2.18859 0.0976512 3.80562
3.3 0.266478 0.733672 5.57718
3.5 0 7.38278 7.92594
3.7 0 8.4347 10.7173
3.95 0 19.3459 23.1899
4.25 0.00755291 22.5319 33.9545
4.55 0 32.734 45.5134
4.85 0 43.7439 53.9176
&
N.42 N.pl32_N 909.136 1053.18
1.55 13.9708 0 0.000326553
1.65 13.9708 0 0.00199449
1.75 13.9708 0 0.00917002
1.85 13.9708 0 0.0365624
1.95 13.9708 0 0.130332
2.05 13.9708 0 0.305648
2.15 13.9708 0 0.606235
2.25 13.9708 0 1.00542
2.35 13.9708 0 1.49518
2.45 13.9708 0 2.10935
2.55 3.12822 0.00331345 2.84811
2.65 3.76675 0.00861498 3.78251
2.75 0.747106 0.490142 4.86535
2.9 1.38068 2.87155 13.7644
3.1 0.488883 4.29414 21.0734
3.3 0.667147 6.62456 30.8833
3.5 0.409866 13.7114 43.8895
3.7 0.80788 13.3867 59.3464
3.95 0.490863 50.7905 128.413
4.25 0.0699853 159.905 188.021
4.55 -0.11391 292.104 252.028
4.85 -0.0703329 364.946 298.566
&
N.42 N.pl32_r 19.8088 83.8886
1.55 6.38233 0 3.52142e-05
1.65 6.38233 0 0.00016807
1.75 6.38233 0 0.000739619
1.85 6.38233 0 0.00292149
1.95 6.38233 0 0.0103905
2.05 6.38233 0 0.0243548
2.15 6.38233 0 0.0482974
2.25 6.38233 0 0.0800932
2.35 6.38233 0 0.119104
2.45 6.38233 0 0.168025
2.55 6.38233 0 0.226868
2.65 6.38233 0 0.301296
2.75 6.38233 0 0.387547
2.9 6.38233 0 1.09638
3.1 0.825856 0.00248953 1.67856
3.3 2.25095 0.255302 2.45994
3.5 0 0.821258 3.49592
3.7 0.131448 0.508496 4.7271
3.95 0.0681867 3.31288 10.2284
4.25 0.658423 2.4544 14.9764
4.55 0.299835 6.46089 20.0747
4.85 0.42166 5.99313 23.7815
&
N.42 N.pl33 26.8615 35.0387
1.55 3.78454 0 2.05315e-05
1.65 3.78454 0 7.6023e-05
1.75 3.78454 0 0.000314749
1.85 3.78454 0 0.00122608
1.95 3.78454 0 0.00434575
2.05 3.78454 0 0.0101784
2.15 3.78454 0 0.0201788
2.25 3.78454 0 0.0334593
2.35 3.78454 0 0.0497536
2.45 3.78454 0 0.0701867
2.55 3.78454 0 0.0947645
2.65 3.78454 0 0.125852
2.75 3.78454 0 0.161877
2.9 3.78454 0 0.457944
3.1 3.78454 0 0.701109
3.3 3.78454 0 1.02748
3.5 3.78454 0 1.46019
3.7 3.78454 0 1.97443
3.95 1.97836 0.333333 4.27222
4.25 0.0072066 6.20941 6.25537
4.55 0.0526994 7.9444 8.38484
4.85 -0.207465 12.3744 9.93312
&
N.42 O.21_O 1011 1051.05
1.55 13.9647 0 0.000325913
1.65 13.9647 0 0.00199048
1.75 13.9647 0 0.0091515
1.85 13.9647 0 0.0364885
1.95 13.9647 0 0.130069
2.05 13.9647 0 0.30503
2.15 13.9647 0 0.60501
2.25 0.650004 0.52381 1.00338
2.35 0.820976 0.529762 1.49216
2.45 0 3.19619 2.10509
2.55 -0.237237 5.45364 2.84235
2.65 -0.905133 19.8649 3.77486
2.75 -1.05261 44.4524 4.85551
2.9 -1.05895 169.981 13.7366
3.1 -0.56004 80.7965 21.0308
3.3 -0.132228 37.6721 30.8209
3.5 0.0447406 30.8728 43.8007
3.7 0 39.4933 59.2264
3.95 0.239415 74.0338 128.153
4.25 0.127281 144.357 187.641
4.55 0.2151 177.269 251.519
4.85 0.153515 182.5 297.962
&
N.42 O.21_nq 244.379 132.365
1.55 9.58836 0 4.97848e-05
1.65 9.58836 0 0.000259414
1.75 9.58836 0 0.00116124
1.85 9.58836 0 0.00460395
1.95 9.58836 0 0.0163891
2.05 9.58836 0 0.038423
2.15 9.58836 0 0.0762013
2.25 2.23034 0.000662691 0.126371
2.35 9.58836 0 0.187926
2.45 2.57215 0.000662691 0.265116
2.55 -0.454273 1.47566 0.357963
2.65 -0.217828 1.00464 0.4754
2.75 -0.921479 8.71643 0.611493
2.9 -1.46759 23.2057 1.72994
3.1 -1.16677 33.2761 2.64854
3.3 -0.655812 18.774 3.88147
3.5 0 4.76329 5.5161
3.7 -0.480137 14.8123 7.45874
3.95 0 15.6375 16.1391
4.25 0.0466609 17.7159 23.6308
4.55 -0.282744 54.0718 31.6753
4.85 -0.284974 50.9248 37.5242
&
N.42 O.31_st 358.792 231.658
1.55 10.7404 0 7.96289e-05
1.65 10.7404 0 0.000446509
1.75 10.7404 0 0.00202484
1.85 10.7404 0 0.00805005
1.95 10.7404 0 0.0286757
2.05 10.7404 0 0.067238
2.15 10.7404 0 0.133355
2.25 -0.514356 1.09091 0.221159
2.35 0 0.142857 0.328889
2.45 2.77638 0.00794045 0.463981
2.55 -0.400515 1.12445 0.626477
2.65 -0.736542 2.21691 0.832008
2.75 -1.08986 7.53474 1.07019
2.9 -1.18209 28.4508 3.02763
3.1 -0.829179 23.222 4.63531
3.3 -0.612355 23.3134 6.7931
3.5 -0.347354 14.2756 9.65393
3.7 -0.382433 20.2796 13.0538
3.95 -0.0898605 47.2674 28.2456
4.25 0.0182746 40.5744 41.3572
4.55 -0.128751 67.1065 55.4361
4.85 -0.176411 82.1843 65.6725
&
N.42 O.31_y 275.861 158.738
1.55 9.95186 0 5.77117e-05
1.65 9.95186 0 0.000309108
1.75 9.95186 0 0.00139062
1.85 9.95186 0 0.00551927
1.95 9.95186 0 0.0196525
2.05 9.95186 0 0.0460766
2.15 9.95186 0 0.091382
2.25 9.95186 0 0.151548
2.35 9.95186 0 0.225367
2.45 9.95186 0 0.317936
2.55 -0.184576 0.6 0.429283
2.65 0.730543 0.211539 0.570119
2.75 0 2.13732 0.733327
2.9 -1.0603 13.415 2.07462
3.1 -0.638577 9.09349 3.17625
3.3 -0.6512 15.8127 4.65483
3.5 -0.502152 16.4816 6.61515
3.7 -0.412719 22.362 8.94486
3.95 -0.365522 35.7824 19.3547
4.25 0 36.2648 28.3391
4.55 -0.148321 64.7258 37.9864
4.85 -0.217361 58.9745 45.0007
&
N.42 O.co21 1460.16 454.309
1.55 14.951 0 0.000146551
1.65 14.951 0 0.000866049
1.75 14.951 0 0.00396135
1.85 14.951 0 0.0157775
1.95 14.951 0 0.056227
2.05 14.951 0 0.131853
2.15 2.81372 0.00132538 0.261517
2.25 -0.63629 1.00133 0.433711
2.35 0 1.25662 0.644982
2.45 -0.582658 7.41799 0.909916
2.55 -1.19814 24.8779 1.22859
2.65 -1.39816 80.5695 1.63166
2.75 -1.52093 114.098 2.09877
2.9 -1.19903 156.872 5.93754
3.1 -0.760011 110.44 9.0904
3.3 -0.430269 109.237 13.3221
3.5 -0.308408 82.5724 18.9325
3.7 -0.29525 84.1938 25.6002
3.95 -0.25628 164.634 55.3932
4.25 -0.159933 139.155 81.1065
4.55 -0.274833 172.947 108.717
4.85 -0.106053 210.884 128.792
&
N.42 S.31 28.8603 57.4114
1.55 5.24818 0 2.7256e-05
1.65 5.24818 0 0.000118179
1.75 5.24818 0 0.000509334
1.85 5.24818 0 0.00200256
1.95 5.24818 0 0.00711418
2.05 5.24818 0 0.016671
2.15 5.24818 0 0.0330568
2.25 5.24818 0 0.0548171
2.35 5.24818 0 0.0815155
2.45 5.24818 0 0.114995
2.55 5.24818 0 0.155266
2.65 5.24818 0 0.206203
2.75 -0.19398 1 0.265231
2.9 0.241205 0.25 0.75034
3.1 -0.394769 1.77166 1.14877
3.3 0.145212 0.589743 1.68353
3.5 1.9331 0.0536072 2.39253
3.7 0.482029 0.33892 3.23512
3.95 0.217054 2.71278 7.00008
4.25 0 9.18929 10.2495
4.55 0.307536 4.7236 13.7387
4.85 0.00166043 8.23068 16.2755
&
N.42 S.32 33.9182 83.0518
1.55 6.35231 0 3.49627e-05
1.65 6.35231 0 0.000166493
1.75 6.35231 0 0.000732342
1.85 6.35231 0 0.00289245
1.95 6.35231 0 0.010287
2.05 6.35231 0 0.024112
2.15 6.35231 0 0.0478158
2.25 6.35231 0 0.0792944
2.35 6.35231 0 0.117917
2.45 6.35231 0 0.166349
2.55 6.35231 0 0.224606
2.65 6.35231 0 0.298291
2.75 6.35231 0 0.383681
2.9 6.35231 0 1.08544
3.1 0 1.16667 1.66182
3.3 1.09235 0.273256 2.43541
3.5 0 2.25595 3.46105
3.7 0 2.59898 4.67995
3.95 0 4.90575 10.1264
4.25 0.348012 7.43375 14.827
4.55 0.440925 5.88832 19.8745
4.85 0.281846 9.39557 23.5443
&
N.42 c.33 29.2331 198.937
1.55 8.97122 0 6.97941e-05
1.65 8.97122 0 0.000384854
1.75 8.97122 0 0.00174025
1.85 8.97122 0 0.00691443
1.95 8.97122 0 0.0246268
2.05 8.97122 0 0.0577423
2.15 8.97122 0 0.114521
2.25 8.97122 0 0.189923
2.35 8.97122 0 0.282436
2.45 8.97122 0 0.398447
2.55 8.97122 0 0.537991
2.65 8.97122 0 0.714491
2.75 8.97122 0 0.919031
2.9 8.97122 0 2.59999
3.1 8.97122 0 3.98059
3.3 8.97122 0 5.8336
3.5 8.97122 0 8.29035
3.7 2.26702 0.0217391 11.21
3.95 1.3246 1 24.2561
4.25 0.364728 4.88095 35.5156
4.55 0.784066 5.40486 47.606
4.85 0.159774 17.9256 56.3965
&
N.43 C.23_C 395.092 937.093
1.55 13.6204 0 1e-05
1.65 13.6204 0 1.00001e-05
1.75 13.6204 0 1.11503e-05
1.85 13.6204 0 3.24379e-05
1.95 13.6204 0 0.000233874
2.05 13.6204 0 0.00119751
2.15 13.6204 0 0.0077911
2.25 13.6204 0 0.0374936
2.35 13.6204 0 0.0930392
2.45 13.6204 0 0.190431
2.55 13.6204 0 0.35565
2.65 0 0.00397646 0.576639
2.75 13.6204 0 0.901727
2.9 13.6204 0 3.14416
3.1 0.0341897 0.102853 6.17506
3.3 0.50659 0.611343 11.5004
3.5 1.25357 0.960496 20.5139
3.7 0.762801 5.73337 34.8335
3.95 0.549373 26.1461 94.0888
4.25 0.226684 41.1128 165.685
4.55 0.222126 112.497 251.807
4.85 0.152828 207.923 347.182
&
N.43 C.23_de 282.359 185.125
1.55 10.0217 0 1e-05
1.65 10.0217 0 1e-05
1.75 10.0217 0 1.02272e-05
1.85 10.0217 0 1.44327e-05
1.95 10.0217 0 5.42269e-05
2.05 10.0217 0 0.000244595
2.15 10.0217 0 0.00154718
2.25 10.0217 0 0.00741498
2.35 10.0217 0 0.0183881
2.45 10.0217 0 0.037628
2.55 10.0217 0 0.0702676
2.65 10.0217 0 0.113924
2.75 10.0217 0 0.178146
2.9 10.0217 0 0.621144
3.1 0 4.02574 1.21991
3.3 0 13.6859 2.27195
3.5 -0.158399 26.1953 4.05258
3.7 0 31.3413 6.88145
3.95 0 32.2547 18.5875
4.25 0 35.0956 32.7315
4.55 -0.0865445 55.7572 49.745
4.85 -0.202749 84.0031 68.5865
&
N.43 C.23_nq 95.5006 114.666
1.55 7.3189 0 1e-05
1.65 7.3189 0 1e-05
1.75 7.3189 0 1.01408e-05
1.85 7.3189 0 1.27456e-05
1.95 7.3189 0 3.73941e-05
2.05 7.3189 0 0.000155308
2.15 7.3189 0 0.000962125
2.25 7.3189 0 0.00459664
2.35 7.3189 0 0.0113934
2.45 7.3189 0 0.0233106
2.55 7.3189 0 0.0435275
2.65 7.3189 0 0.0705686
2.75 7.3189 0 0.110348
2.9 7.3189 0 0.38474
3.1 7.3189 0 0.755612
3.3 0.761657 0.656535 1.40725
3.5 0.261003 1.93315 2.51017
3.7 0 6.82739 4.26237
3.95 0 12.8492 11.5131
4.25 0.276706 15.37 20.2739
4.55 0.191606 23.5778 30.812
4.85 0.086244 34.2865 42.4825
&
N.43 C.23_r 24.6821 80.6494
1.55 6.26441 0 1e-05
1.65 6.26441 0 1e-05
1.75 6.26441 0 1.0099e-05
1.85 6.26441 0 1.19311e-05
1.95 6.26441 0 2.92674e-05
2.05 6.26441 0 0.000112201
2.15 6.26441 0 0.000679668
2.25 6.26441 0 0.00323597
2.35 6.26441 0 0.00801641
2.45 6.26441 0 0.0163982
2.55 6.26441 0 0.0306176
2.65 6.26441 0 0.0496367
2.75 6.26441 0 0.0776148
2.9 6.26441 0 0.270606
3.1 6.26441 0 0.531455
3.3 2.04383 0.000788403 0.989776
3.5 1.21875 0.00348736 1.76551
3.7 0.943129 0.00797013 2.9979
3.95 0.22322 2.01889 8.09761
4.25 0.0573291 5.89319 14.2594
4.55 0 7.41072 21.6713
4.85 0.135726 9.34709 29.8796
&
N.43 C.31 556.299 1092.51
1.55 14.0808 0 1e-05
1.65 14.0808 0 1.00001e-05
1.75 14.0808 0 1.13411e-05
1.85 14.0808 0 3.61591e-05
1.95 14.0808 0 0.000271003
2.05 14.0808 0 0.00139445
2.15 14.0808 0 0.00908156
2.25 14.0808 0 0.0437101
2.35 0 0.000156691 0.108468
2.45 0 0.000156691 0.222011
2.55 0 0.00119332 0.414632
2.65 0.921856 0.0607628 0.672271
2.75 -0.00996349 1.0618 1.05127
2.9 0 0.151672 3.6656
3.1 1.80931 0.140548 7.19916
3.3 0.4789 2.48294 13.4077
3.5 0.60759 5.80656 23.9161
3.7 0.639531 10.5942 40.6105
3.95 0.294836 40.8887 109.693
4.25 0.354698 83.8451 193.163
4.55 0.205732 157.029 293.568
4.85 0.207431 254.235 404.76
&
N.43 C.32 598.284 1404.76
1.55 14.8349 0 1e-05
1.65 14.8349 0 1.00002e-05
1.75 14.8349 0 1.17244e-05
1.85 14.8349 0 4.36357e-05
1.95 14.8349 0 0.0003456
2.05 14.8349 0 0.00179014
2.15 14.8349 0 0.0116743
2.25 14.8349 0 0.0562001
2.35 14.8349 0 0.139466
2.45 14.8349 0 0.285461
2.55 0 0.000156691 0.533135
2.65 14.8349 0 0.86441
2.75 0.596033 0.000313381 1.35173
2.9 0.12115 0.0136157 4.71327
3.1 1.66655 0.00526541 9.25675
3.3 0 5.91194 17.2398
3.5 0 13.3316 30.7515
3.7 0 11.3946 52.2173
3.95 0.116145 40.8079 141.044
4.25 0.229643 69.4634 248.372
4.55 0.179819 151.28 377.472
4.85 0.119431 306.075 520.445
&
N.43 C.32_g_CA 139.446 179.594
1.55 8.66441 0 1e-05
1.65 8.66441 0 1e-05
1.75 8.66441 0 1.02205e-05
1.85 8.66441 0 1.43002e-05
1.95 8.66441 0 5.29055e-05
2.05 8.66441 0 0.000237586
2.15 8.66441 0 0.00150125
2.25 8.66441 0 0.00719375
2.35 8.66441 0 0.0178391
2.45 8.66441 0 0.0365041
2.55 8.66441 0 0.0681685
2.65 8.66441 0 0.110521
2.75 8.66441 0 0.172824
2.9 8.66441 0 0.602587
3.1 0.900548 0.0466479 1.18346
3.3 2.72862 0.00825017 2.20407
3.5 0 3.53589 3.93151
3.7 1.19739 1.0747 6.67585
3.95 0 7.29129 18.0321
4.25 0.350355 12.3416 31.7536
4.55 0 43.2078 48.2588
4.85 -0.0780527 71.9399 66.5374
&
N.43 C.33 47.6836 271.617
1.55 9.90535 0 1e-05
1.65 9.90535 0 1e-05
1.75 9.90535 0 1.03334e-05
1.85 9.90535 0 1.65036e-05
1.95 9.90535 0 7.489e-05
2.05 9.90535 0 0.000354199
2.15 9.90535 0 0.00226535
2.25 9.90535 0 0.0108746
2.35 9.90535 0 0.0269745
2.45 9.90535 0 0.0552035
2.55 9.90535 0 0.103092
2.65 9.90535 0 0.167146
2.75 9.90535 0 0.261373
2.9 9.90535 0 0.911343
3.1 9.90535 0 1.78985
3.3 2.13414 0.000156691 3.33341
3.5 1.08228 0.0921725 5.94597
3.7 2.54641 0.500751 10.0965
3.95 1.1562 3.72681 27.2717
4.25 0.605174 5.9728 48.0239
4.55 0.886458 8.24821 72.9863
4.85 0.038587 29.1427 100.631
&
N.43 C.33_CA 208.396 864.24
1.55 13.3776 0 1e-05
1.65 13.3776 0 1.00001e-05
1.75 13.3776 0 1.10609e-05
1.85 13.3776 0 3.06935e-05
1.95 13.3776 0 0.000216469
2.05 13.3776 0 0.00110518
2.15 13.3776 0 0.00718617
2.25 13.3776 0 0.0345795
2.35 13.3776 0 0.0858067
2.45 13.3776 0 0.175626
2.55 0 0.00158983 0.328001
2.65 13.3776 0 0.53181
2.75 13.3776 0 0.831624
2.9 13.3776 0 2.89972
3.1 13.3776 0 5.69498
3.3 0.471614 0.10358 10.6064
3.5 1.49165 0.107246 18.9191
3.7 0.0731366 2.22035 32.1254
3.95 0.474046 9.11336 86.774
4.25 0.042112 23.6034 152.804
4.55 0.307769 51.729 232.23
4.85 0.150216 121.518 320.19
&
N.43 C.ar2 1630.62 1222.18
1.55 15.2822 0 1e-05
1.65 15.2822 0 1.00001e-05
1.75 15.2822 0 1.15003e-05
1.85 15.2822 0 3.92641e-05
1.95 15.2822 0 0.000301982
2.05 15.2822 0 0.00155877
2.15 15.2822 0 0.0101583
2.25 15.2822 0 0.0488971
2.35 15.2822 0 0.121341
2.45 2.67086 0.000156691 0.248361
2.55 15.2822 0 0.463845
2.65 2.0076 0.000313381 0.752064
2.75 15.2822 0 1.17605
2.9 15.2822 0 4.10069
3.1 0.746232 2.254 8.05366
3.3 0.464615 4.45723 14.9992
3.5 0.543517 12.6652 26.7548
3.7 0.161657 27.4491 45.4307
3.95 0.22771 97.7231 122.713
4.25 0 250.582 216.091
4.55 -0.0644477 514.915 328.413
4.85 -0.0473347 720.576 452.803
&
N.43 C.ar2_h 91.7357 176.418
1.55 8.61089 0 1e-05
1.65 8.61089 0 1e-05
1.75 8.61089 0 1.02166e-05
1.85 8.61089 0 1.42242e-05
1.95 8.61089 0 5.21467e-05
2.05 8.61089 0 0.000233561
2.15 8.61089 0 0.00147488
2.25 8.61089 0 0.0070667
2.35 8.61089 0 0.0175237
2.45 8.61089 0 0.0358587
2.55 8.61089 0 0.0669631
2.65 8.61089 0 0.108567
2.75 0 0.00745596 0.169768
2.9 1.65594 0.0483006 0.59193
3.1 0 0.646458 1.16253
3.3 -0.739411 4.53565 2.16509
3.5 -0.241314 4.91618 3.86198
3.7 0 7.13756 6.55779
3.95 0.196442 11.4642 17.7132
4.25 0.0968702 13.2561 31.192
4.55 0.199476 22.1437 47.4053
4.85 0.170499 27.58 65.3607
&
N.43 C.ar3 365.38 360.776
1.55 10.7949 0 1e-05
1.65 10.7949 0 1e-05
1.75 10.7949 0 1.04429e-05
1.85 10.7949 0 1.86385e-05
1.95 10.7949 0 9.61903e-05
2.05 10.7949 0 0.000467183
2.15 10.7949 0 0.00300568
2.25 10.7949 0 0.014441
2.35 10.7949 0 0.0358257
2.45 10.7949 0 0.0733208
2.55 10.7949 0 0.136929
2.65 10.7949 0 0.222009
2.75 10.7949 0 0.347166
2.9 0.26613 0.000156691 1.21049
3.1 10.7949 0 2.37737
3.3 0.231625 1.04592 4.42761
3.5 1.07888 0.0982583 7.89775
3.7 0 2.47519 13.4107
3.95 0.55753 8.98206 36.2237
4.25 0 50.5878 63.7879
4.55 -0.0404202 131.835 96.9442
4.85 0 170.355 133.663
&
N.43 C.ar3_y_CZ 198.186 127.811
1.55 8.95988 0 1e-05
1.65 8.95988 0 1e-05
1.75 8.95988 0 1.01569e-05
1.85 8.95988 0 1.30603e-05
1.95 8.95988 0 4.05343e-05
2.05 8.95988 0 0.000171965
2.15 8.95988 0 0.00107127
2.25 8.95988 0 0.00512242
2.35 8.95988 0 0.0126983
2.45 8.95988 0 0.0259816
2.55 8.95988 0 0.048516
2.65 8.95988 0 0.0786568
2.75 8.95988 0 0.122996
2.9 8.95988 0 0.428842
3.1 8.95988 0 0.842228
3.3 2.48099 0.000689039 1.56856
3.5 0.840866 0.946233 2.79792
3.7 0.03261 4.59852 4.75097
3.95 0 15.9345 12.8328
4.25 0 23.0742 22.5979
4.55 0 66.1141 34.3441
4.85 0 87.5175 47.3523
&
N.43 N.41 33.6316 65.9684
1.55 5.66318 0 1e-05
1.65 5.66318 0 1e-05
1.75 5.66318 0 1.0081e-05
1.85 5.66318 0 1.15796e-05
1.95 5.66318 0 2.576e-05
2.05 5.66318 0 9.35966e-05
2.15 5.66318 0 0.000557765
2.25 5.66318 0 0.00264873
2.35 5.66318 0 0.00655896
2.45 5.66318 0 0.013415
2.55 5.66318 0 0.0250459
2.65 -0.0681933 0.0434783 0.0406028
2.75 5.66318 0 0.063488
2.9 0 1.04582 0.221348
3.1 0 0.576574 0.434713
3.3 0 2.15081 0.809604
3.5 0.206716 1.04898 1.44412
3.7 0 1.49191 2.45217
3.95 0 1.66147 6.62356
4.25 0.0441438 5.17984 11.6637
4.55 0.0337897 7.93819 17.7264
4.85 0.0809636 12.4946 24.4405
&
N.43 N.ar2 59.7797 42.9267
1.55 5.36885 0 1e-05
1.65 5.36885 0 1e-05
1.75 5.36885 0 1.00527e-05
1.85 5.36885 0 1.10278e-05
1.95 5.36885 0 2.02553e-05
2.05 5.36885 0 6.43976e-05
2.15 5.36885 0 0.000366439
2.25 5.36885 0 0.00172706
2.35 5.36885 0 0.00427151
2.45 5.36885 0 0.00873285
2.55 5.36885 0 0.0163013
2.65 5.36885 0 0.0264244
2.75 5.36885 0 0.0413161
2.9 5.36885 0 0.144038
3.1 2.09635 0.000156691 0.282879
3.3 2.35444 0.000375657 0.526826
3.5 0.992484 0.0291094 0.939718
3.7 0.501148 0.506003 1.59567
3.95 0 7.91485 4.31006
4.25 -0.0636884 8.09122 7.58978
4.55 0 16.3943 11.5349
4.85 0 26.8436 15.9038
&
N.43 N.ar2_h 93.6647 169.364
1.55 8.4885 0 1e-05
1.65 8.4885 0 1e-05
1.75 8.4885 0 1.02079e-05
1.85 8.4885 0 1.40553e-05
1.95 8.4885 0 5.04616e-05
2.05 8.4885 0 0.000224622
2.15 0 0.00145985 0.00141631
2.25 0 0.000156691 0.00678456
2.35 8.4885 0 0.0168235
2.45 -1.9941 0.25292 0.0344254
2.55 0.913828 0.0257699 0.0642862
2.65 1.11869 0.0340372 0.104226
2.75 0.337728 0.116259 0.162981
2.9 -0.9701 4.5572 0.568264
3.1 0 2.1894 1.11605
3.3 -0.104332 4.65155 2.07853
3.5 0 2.55988 3.70757
3.7 0.495192 0.83654 6.29559
3.95 0.51776 6.06628 17.005
4.25 0.247774 17.1437 29.9449
4.55 0.27164 18.6499 45.51
4.85 0.206822 36.5796 62.7474
&
N.43 N.pl31_nq 119.477 115.93
1.55 7.44212 0 1e-05
1.65 7.44212 0 1e-05
1.75 7.44212 0 1.01423e-05
1.85 7.44212 0 1.27759e-05
1.95 7.44212 0 3.76961e-05
2.05 7.44212 0 0.000156909
2.15 7.44212 0 0.000972621
2.25 7.44212 0 0.0046472
2.35 7.44212 0 0.0115189
2.45 7.44212 0 0.0235674
2.55 7.44212 0 0.0440072
2.65 7.44212 0 0.0713463
2.75 0 0.00119332 0.111564
2.9 -0.471344 1.6883 0.388981
3.1 0 0.596669 0.763941
3.3 -0.107603 2.89658 1.42276
3.5 0.0488472 2.41678 2.53784
3.7 0 1.50173 4.30935
3.95 0.239248 9.16177 11.64
4.25 0 20.3462 20.4974
4.55 -0.119954 35.1242 31.1517
4.85 -0.0228236 45.7439 42.9507
&
N.43 N.pl31_r 78.8523 156.996
1.55 8.26107 0 1e-05
1.65 8.26107 0 1e-05
1.75 8.26107 0 1.01927e-05
1.85 8.26107 0 1.37591e-05
1.95 8.26107 0 4.75068e-05
2.05 8.26107 0 0.000208949
2.15 8.26107 0 0.00131361
2.25 8.26107 0 0.00628984
2.35 8.26107 0 0.0155957
2.45 8.26107 0 0.0319122
2.55 8.26107 0 0.0595923
2.65 3.21259 0.00145985 0.0966158
2.75 1.51948 0.00119332 0.15108
2.9 0 0.511494 0.526766
3.1 0 1.01117 1.03455
3.3 1.56647 0.00804759 1.92674
3.5 0.320035 1.52141 3.43682
3.7 0 2.88592 5.83585
3.95 0 8.29418 15.7632
4.25 0 15.7564 27.7582
4.55 0 20.5942 42.1866
4.85 0 28.2668 58.1652
&
N.43 N.pl32_N 253.591 869.359
1.55 13.3954 0 1e-05
1.65 13.3954 0 1.00001e-05
1.75 13.3954 0 1.10672e-05
1.85 13.3954 0 3.08161e-05
1.95 13.3954 0 0.000217692
2.05 -0.357759 0.00158983 0.00111167
2.15 13.3954 0 0.00722868
2.25 13.3954 0 0.0347843
2.35 13.3954 0 0.086315
2.45 13.3954 0 0.176667
2.55 13.3954 0 0.329944
2.65 1.68123 0.00158983 0.53496
2.75 13.3954 0 0.83655
2.9 13.3954 0 2.9169
3.1 0.507453 0.30189 5.72872
3.3 0 1.76944 10.6692
3.5 0 4.54315 19.0312
3.7 0.569114 3.78693 32.3157
3.95 0.384324 9.79505 87.288
4.25 0.28164 20.2926 153.709
4.55 0.50758 47.4663 233.606
4.85 0.118402 165.633 322.087
&
N.43 N.pl32_r 16.421 69.2467
1.55 5.80821 0 1e-05
1.65 5.80821 0 1e-05
1.75 5.80821 0 1.0085e-05
1.85 5.80821 0 1.16581e-05
1.95 5.80821 0 2.65432e-05
2.05 5.80821 0 9.77509e-05
2.15 5.80821 0 0.000584986
2.25 5.80821 0 0.00277986
2.35 5.80821 0 0.00688441
2.45 5.80821 0 0.0140812
2.55 5.80821 0 0.0262901
2.65 5.80821 0 0.0426201
2.75 5.80821 0 0.0666425
2.9 0.877916 0.000631712 0.232348
3.1 1.87143 0.000631712 0.456316
3.3 0 0.500376 0.849837
3.5 1.28217 0.00500544 1.51589
3.7 1.02157 0.00644418 2.57404
3.95 0.0221018 1.84845 6.95272
4.25 0 4.35618 12.2434
4.55 0.296069 3.90314 18.6073
4.85 0.176083 5.80018 25.6551
&
N.43 N.pl33 3.48152 28.9231
1.55 3.22662 0 1e-05
1.65 3.22662 0 1e-05
1.75 3.22662 0 1.00355e-05
1.85 3.22662 0 1.06925e-05
1.95 3.22662 0 1.69098e-05
2.05 3.22662 0 4.6652e-05
2.15 3.22662 0 0.000250161
2.25 3.22662 0 0.00116692
2.35 3.22662 0 0.00288132
2.45 3.22662 0 0.00588727
2.55 3.22662 0 0.0109867
2.65 3.22662 0 0.0178075
2.75 3.22662 0 0.0278412
2.9 3.22662 0 0.0970531
3.1 3.22662 0 0.190601
3.3 3.22662 0 0.354967
3.5 0 0.5 0.633165
3.7 3.22662 0 1.07513
3.95 1.50192 0.00372017 2.90403
4.25 0 1.51905 5.11383
4.55 0.328075 0.847701 7.77194
4.85 0.965835 0.611049 10.7157
&
N.43 O.21_O 885.243 867.602
1.55 13.4497 0 1e-05
1.65 13.4497 0 1.00001e-05
1.75 13.4497 0 1.1065e-05
1.85 13.4497 0 3.0774e-05
1.95 13.4497 0 0.000217272
2.05 13.4497 0 0.00110944
2.15 13.4497 0 0.00721409
2.25 0.964392 0.000156691 0.034714
2.35 1.0626 0.000313381 0.0861405
2.45 -0.218597 0.219387 0.17631
2.55 -0.787137 0.804653 0.329277
2.65 -0.550247 1.62779 0.533879
2.75 -1.2543 3.37818 0.834859
2.9 -0.526578 11.9811 2.911
3.1 -0.164073 6.73651 5.71714
